t (s) - 1,U1(V) - 1,U2(V) - 1,,t (s) - 2,U1(V) - 2,U2(V) - 2,,t (s) - 3,U1(V) - 3,U2(V) - 3,,t (s) - 4,U1(V) - 4,U2(V) - 4,,t (s) - 5,U1(V) - 5,U2(V) - 5,,t (s) - 6,U1(V) - 6,U2(V) - 6,,t (s) - 7,U1(V) - 7,U2(V) - 7,,t (s) - 8,U1(V) - 8,U2(V) - 8,,t (s) - 9,U1(V) - 9,U2(V) - 9,,t (s) - 10,U1(V) - 10,U2(V) - 10,,t (s) - 11,U1(V) - 11,U2(V) - 11,,t (s) - 12,U1(V) - 12,U2(V) - 12,,t (s) - 13,U1(V) - 13,U2(V) - 13,,t (s) - 14,U1(V) - 14,U2(V) - 14,,t (s) - 15,U1(V) - 15,U2(V) - 15,,t (s) - 16,U1(V) - 16,U2(V) - 16,,t (s) - 17,U1(V) - 17,U2(V) - 17,,t (s) - 18,U1(V) - 18,U2(V) - 18,,t (s) - 19,U1(V) - 19,U2(V) - 19,,t (s) - 20,U1(V) - 20,U2(V) - 20,,t (s) - 21,U1(V) - 21,U2(V) - 21,,t (s) - 22,U1(V) - 22,U2(V) - 22,,t (s) - 23,U1(V) - 23,U2(V) - 23,,t (s) - 24,U1(V) - 24,U2(V) - 24,,t (s) - 25,U1(V) - 25,U2(V) - 25
9.146667,-0.052482,-0.031502,,9.146667,-0.031489,-0.021002,,9.146667,-0.047233,-0.026252,,9.146667,0.083971,0.015751,,9.146667,0,0.015751,,9.146667,-0.073474,-0.010501,,9.146667,-0.152197,-0.042003,,9.146667,0.204678,0.036753,,9.146667,0.031489,-0.021002,,9.146667,-0.083971,0.026252,,9.146667,0.236167,-0.026252,,9.146667,-0.325386,0.015751,,9.146667,0.152197,-0.031502,,9.146667,-0.120708,-0.010501,,9.146667,0.204678,-0.031502,,9.146667,-0.131204,0.010501,,9.146667,-0.05773,0,,9.146667,-0.015744,0.021002,,9.146667,-0.026241,-0.00525,,9.146667,0.089219,-0.021002,,9.146667,-0.078722,0.036753,,9.146667,0.062978,-0.026252,,9.146667,-0.005248,-0.00525,,9.146667,0.041985,-0.031502,,9.146667,-0.031489,0.026252
9.153333,-0.047233,-0.031502,,9.153333,-0.036737,-0.026252,,9.153333,-0.047233,-0.026252,,9.153333,0.083971,0.010501,,9.153333,0.005248,0.010501,,9.153333,-0.073474,-0.010501,,9.153333,-0.152197,-0.036753,,9.153333,0.204678,0.036753,,9.153333,0.026241,-0.021002,,9.153333,-0.078722,0.026252,,9.153333,0.230919,-0.026252,,9.153333,-0.320138,0.015751,,9.153333,0.1417,-0.036753,,9.153333,-0.125956,-0.010501,,9.153333,0.19943,-0.036753,,9.153333,-0.131204,0.015751,,9.153333,-0.062978,0,,9.153333,-0.010496,0.015751,,9.153333,-0.031489,0,,9.153333,0.089219,-0.026252,,9.153333,-0.073474,0.036753,,9.153333,0.062978,-0.026252,,9.153333,-0.005248,0,,9.153333,0.041985,-0.031502,,9.153333,-0.026241,0.026252
9.16,-0.052482,-0.031502,,9.16,-0.036737,-0.021002,,9.16,-0.047233,-0.026252,,9.16,0.078722,0.015751,,9.16,0.010496,0.015751,,9.16,-0.068226,-0.00525,,9.16,-0.146948,-0.042003,,9.16,0.204678,0.031502,,9.16,0.020993,-0.021002,,9.16,-0.073474,0.026252,,9.16,0.225671,-0.026252,,9.16,-0.320138,0.015751,,9.16,0.136452,-0.031502,,9.16,-0.136452,-0.010501,,9.16,0.19943,-0.036753,,9.16,-0.136452,0.010501,,9.16,-0.062978,0.00525,,9.16,-0.010496,0.021002,,9.16,-0.031489,0,,9.16,0.089219,-0.026252,,9.16,-0.073474,0.036753,,9.16,0.068226,-0.026252,,9.16,-0.010496,0,,9.16,0.041985,-0.031502,,9.16,-0.026241,0.026252
9.166667,-0.052482,-0.031502,,9.166667,-0.031489,-0.026252,,9.166667,-0.052482,-0.031502,,9.166667,0.078722,0.010501,,9.166667,0.010496,0.015751,,9.166667,-0.068226,-0.00525,,9.166667,-0.152197,-0.036753,,9.166667,0.204678,0.031502,,9.166667,0.015744,-0.026252,,9.166667,-0.068226,0.026252,,9.166667,0.220423,-0.026252,,9.166667,-0.314889,0.021002,,9.166667,0.131204,-0.036753,,9.166667,-0.136452,-0.010501,,9.166667,0.19943,-0.036753,,9.166667,-0.136452,0.010501,,9.166667,-0.068226,0,,9.166667,-0.005248,0.021002,,9.166667,-0.036737,0,,9.166667,0.089219,-0.026252,,9.166667,-0.073474,0.036753,,9.166667,0.068226,-0.026252,,9.166667,-0.010496,0,,9.166667,0.041985,-0.036753,,9.166667,-0.026241,0.026252
9.173333,-0.052482,-0.036753,,9.173333,-0.036737,-0.026252,,9.173333,-0.052482,-0.026252,,9.173333,0.078722,0.015751,,9.173333,0.015744,0.015751,,9.173333,-0.062978,-0.00525,,9.173333,-0.152197,-0.036753,,9.173333,0.204678,0.036753,,9.173333,0.010496,-0.026252,,9.173333,-0.05773,0.026252,,9.173333,0.215174,-0.026252,,9.173333,-0.314889,0.015751,,9.173333,0.120708,-0.036753,,9.173333,-0.1417,-0.010501,,9.173333,0.194182,-0.031502,,9.173333,-0.1417,0.015751,,9.173333,-0.073474,0.00525,,9.173333,0,0.015751,,9.173333,-0.041985,0,,9.173333,0.089219,-0.026252,,9.173333,-0.073474,0.036753,,9.173333,0.068226,-0.031502,,9.173333,-0.015744,0.00525,,9.173333,0.036737,-0.031502,,9.173333,-0.026241,0.026252
9.18,-0.052482,-0.036753,,9.18,-0.041985,-0.021002,,9.18,-0.052482,-0.031502,,9.18,0.078722,0.010501,,9.18,0.015744,0.021002,,9.18,-0.062978,-0.00525,,9.18,-0.152197,-0.036753,,9.18,0.209926,0.036753,,9.18,0.005248,-0.026252,,9.18,-0.052482,0.026252,,9.18,0.209926,-0.026252,,9.18,-0.314889,0.021002,,9.18,0.110211,-0.031502,,9.18,-0.146948,-0.010501,,9.18,0.194182,-0.036753,,9.18,-0.1417,0.015751,,9.18,-0.073474,0.00525,,9.18,0,0.015751,,9.18,-0.041985,0,,9.18,0.089219,-0.026252,,9.18,-0.073474,0.036753,,9.18,0.068226,-0.026252,,9.18,-0.015744,0.00525,,9.18,0.036737,-0.031502,,9.18,-0.026241,0.026252
9.186667,-0.052482,-0.036753,,9.186667,-0.036737,-0.026252,,9.186667,-0.052482,-0.031502,,9.186667,0.078722,0.015751,,9.186667,0.015744,0.021002,,9.186667,-0.05773,-0.00525,,9.186667,-0.152197,-0.036753,,9.186667,0.204678,0.036753,,9.186667,0,-0.026252,,9.186667,-0.047233,0.026252,,9.186667,0.19943,-0.026252,,9.186667,-0.304393,0.021002,,9.186667,0.104963,-0.031502,,9.186667,-0.152197,-0.010501,,9.186667,0.188934,-0.036753,,9.186667,-0.1417,0.015751,,9.186667,-0.078722,0.00525,,9.186667,0.005248,0.015751,,9.186667,-0.041985,0.00525,,9.186667,0.094467,-0.031502,,9.186667,-0.073474,0.036753,,9.186667,0.068226,-0.031502,,9.186667,-0.015744,0.00525,,9.186667,0.036737,-0.031502,,9.186667,-0.031489,0.031502
9.193333,-0.05773,-0.036753,,9.193333,-0.041985,-0.026252,,9.193333,-0.052482,-0.026252,,9.193333,0.073474,0.010501,,9.193333,0.020993,0.015751,,9.193333,-0.05773,-0.00525,,9.193333,-0.157445,-0.036753,,9.193333,0.209926,0.031502,,9.193333,-0.005248,-0.026252,,9.193333,-0.036737,0.026252,,9.193333,0.188934,-0.031502,,9.193333,-0.304393,0.015751,,9.193333,0.094467,-0.031502,,9.193333,-0.157445,-0.010501,,9.193333,0.183686,-0.031502,,9.193333,-0.146948,0.021002,,9.193333,-0.078722,0.00525,,9.193333,0.005248,0.015751,,9.193333,-0.047233,0.00525,,9.193333,0.094467,-0.031502,,9.193333,-0.073474,0.036753,,9.193333,0.073474,-0.031502,,9.193333,-0.015744,0.00525,,9.193333,0.031489,-0.031502,,9.193333,-0.031489,0.031502
9.2,-0.052482,-0.036753,,9.2,-0.041985,-0.026252,,9.2,-0.05773,-0.031502,,9.2,0.073474,0.010501,,9.2,0.026241,0.021002,,9.2,-0.052482,-0.00525,,9.2,-0.157445,-0.036753,,9.2,0.209926,0.031502,,9.2,-0.015744,-0.026252,,9.2,-0.031489,0.031502,,9.2,0.183686,-0.026252,,9.2,-0.304393,0.021002,,9.2,0.089219,-0.031502,,9.2,-0.162693,-0.00525,,9.2,0.183686,-0.031502,,9.2,-0.146948,0.021002,,9.2,-0.083971,0.010501,,9.2,0.010496,0.015751,,9.2,-0.047233,0.00525,,9.2,0.089219,-0.031502,,9.2,-0.073474,0.036753,,9.2,0.068226,-0.031502,,9.2,-0.015744,0.00525,,9.2,0.031489,-0.031502,,9.2,-0.031489,0.031502
9.206667,-0.052482,-0.036753,,9.206667,-0.041985,-0.026252,,9.206667,-0.05773,-0.031502,,9.206667,0.068226,0.00525,,9.206667,0.026241,0.021002,,9.206667,-0.052482,0,,9.206667,-0.157445,-0.031502,,9.206667,0.209926,0.036753,,9.206667,-0.015744,-0.031502,,9.206667,-0.026241,0.026252,,9.206667,0.173189,-0.026252,,9.206667,-0.299145,0.021002,,9.206667,0.078722,-0.036753,,9.206667,-0.167941,-0.00525,,9.206667,0.178437,-0.036753,,9.206667,-0.146948,0.021002,,9.206667,-0.083971,0.010501,,9.206667,0.015744,0.015751,,9.206667,-0.052482,0.00525,,9.206667,0.099715,-0.026252,,9.206667,-0.073474,0.036753,,9.206667,0.068226,-0.031502,,9.206667,-0.015744,0.00525,,9.206667,0.031489,-0.026252,,9.206667,-0.031489,0.031502
9.213333,-0.052482,-0.036753,,9.213333,-0.041985,-0.026252,,9.213333,-0.05773,-0.031502,,9.213333,0.068226,0.00525,,9.213333,0.031489,0.021002,,9.213333,-0.047233,0,,9.213333,-0.157445,-0.036753,,9.213333,0.209926,0.031502,,9.213333,-0.020993,-0.026252,,9.213333,-0.015744,0.026252,,9.213333,0.167941,-0.031502,,9.213333,-0.293897,0.021002,,9.213333,0.073474,-0.031502,,9.213333,-0.167941,-0.00525,,9.213333,0.173189,-0.031502,,9.213333,-0.152197,0.021002,,9.213333,-0.089219,0.010501,,9.213333,0.015744,0.010501,,9.213333,-0.052482,0.00525,,9.213333,0.094467,-0.031502,,9.213333,-0.073474,0.036753,,9.213333,0.068226,-0.031502,,9.213333,-0.020993,0.010501,,9.213333,0.031489,-0.031502,,9.213333,-0.031489,0.031502
9.22,-0.05773,-0.031502,,9.22,-0.041985,-0.031502,,9.22,-0.05773,-0.031502,,9.22,0.068226,0.00525,,9.22,0.031489,0.021002,,9.22,-0.047233,0,,9.22,-0.157445,-0.036753,,9.22,0.209926,0.031502,,9.22,-0.026241,-0.026252,,9.22,-0.010496,0.031502,,9.22,0.157445,-0.031502,,9.22,-0.288649,0.021002,,9.22,0.062978,-0.031502,,9.22,-0.173189,-0.00525,,9.22,0.173189,-0.031502,,9.22,-0.152197,0.021002,,9.22,-0.089219,0.00525,,9.22,0.015744,0.010501,,9.22,-0.05773,0.010501,,9.22,0.099715,-0.031502,,9.22,-0.073474,0.036753,,9.22,0.073474,-0.031502,,9.22,-0.020993,0.010501,,9.22,0.031489,-0.026252,,9.22,-0.031489,0.031502
9.226667,-0.05773,-0.036753,,9.226667,-0.047233,-0.031502,,9.226667,-0.062978,-0.031502,,9.226667,0.062978,0.010501,,9.226667,0.031489,0.021002,,9.226667,-0.047233,0,,9.226667,-0.157445,-0.036753,,9.226667,0.209926,0.031502,,9.226667,-0.031489,-0.026252,,9.226667,-0.005248,0.031502,,9.226667,0.146948,-0.031502,,9.226667,-0.288649,0.021002,,9.226667,0.05773,-0.036753,,9.226667,-0.178437,-0.00525,,9.226667,0.167941,-0.036753,,9.226667,-0.152197,0.021002,,9.226667,-0.094467,0.010501,,9.226667,0.020993,0.010501,,9.226667,-0.052482,0.010501,,9.226667,0.094467,-0.031502,,9.226667,-0.073474,0.036753,,9.226667,0.073474,-0.031502,,9.226667,-0.020993,0.010501,,9.226667,0.031489,-0.026252,,9.226667,-0.031489,0.031502
9.233333,-0.05773,-0.036753,,9.233333,-0.047233,-0.031502,,9.233333,-0.062978,-0.031502,,9.233333,0.062978,0.00525,,9.233333,0.036737,0.021002,,9.233333,-0.041985,0,,9.233333,-0.152197,-0.031502,,9.233333,0.209926,0.031502,,9.233333,-0.036737,-0.026252,,9.233333,0.005248,0.031502,,9.233333,0.146948,-0.031502,,9.233333,-0.283401,0.026252,,9.233333,0.047233,-0.036753,,9.233333,-0.183686,0,,9.233333,0.162693,-0.036753,,9.233333,-0.157445,0.021002,,9.233333,-0.094467,0.010501,,9.233333,0.026241,0.010501,,9.233333,-0.062978,0.010501,,9.233333,0.099715,-0.031502,,9.233333,-0.073474,0.036753,,9.233333,0.073474,-0.036753,,9.233333,-0.026241,0.010501,,9.233333,0.026241,-0.026252,,9.233333,-0.036737,0.031502
9.24,-0.05773,-0.036753,,9.24,-0.041985,-0.026252,,9.24,-0.062978,-0.036753,,9.24,0.062978,0.00525,,9.24,0.041985,0.021002,,9.24,-0.041985,0.00525,,9.24,-0.157445,-0.036753,,9.24,0.209926,0.031502,,9.24,-0.047233,-0.026252,,9.24,0.010496,0.031502,,9.24,0.136452,-0.031502,,9.24,-0.272904,0.026252,,9.24,0.041985,-0.031502,,9.24,-0.188934,-0.00525,,9.24,0.162693,-0.036753,,9.24,-0.157445,0.026252,,9.24,-0.099715,0.010501,,9.24,0.026241,0.010501,,9.24,-0.062978,0.010501,,9.24,0.094467,-0.031502,,9.24,-0.073474,0.036753,,9.24,0.073474,-0.031502,,9.24,-0.026241,0.010501,,9.24,0.026241,-0.026252,,9.24,-0.036737,0.031502
9.246667,-0.05773,-0.036753,,9.246667,-0.047233,-0.031502,,9.246667,-0.068226,-0.031502,,9.246667,0.05773,0.010501,,9.246667,0.041985,0.021002,,9.246667,-0.036737,0,,9.246667,-0.157445,-0.031502,,9.246667,0.215174,0.031502,,9.246667,-0.047233,-0.031502,,9.246667,0.015744,0.031502,,9.246667,0.131204,-0.031502,,9.246667,-0.272904,0.026252,,9.246667,0.031489,-0.031502,,9.246667,-0.188934,0,,9.246667,0.157445,-0.036753,,9.246667,-0.157445,0.021002,,9.246667,-0.099715,0.015751,,9.246667,0.031489,0.00525,,9.246667,-0.062978,0.010501,,9.246667,0.094467,-0.036753,,9.246667,-0.068226,0.036753,,9.246667,0.073474,-0.031502,,9.246667,-0.026241,0.010501,,9.246667,0.026241,-0.026252,,9.246667,-0.031489,0.031502
9.253333,-0.05773,-0.036753,,9.253333,-0.047233,-0.031502,,9.253333,-0.068226,-0.031502,,9.253333,0.05773,0.00525,,9.253333,0.047233,0.021002,,9.253333,-0.036737,0.00525,,9.253333,-0.157445,-0.031502,,9.253333,0.215174,0.031502,,9.253333,-0.052482,-0.031502,,9.253333,0.026241,0.031502,,9.253333,0.120708,-0.036753,,9.253333,-0.267656,0.026252,,9.253333,0.020993,-0.031502,,9.253333,-0.194182,0,,9.253333,0.157445,-0.031502,,9.253333,-0.157445,0.026252,,9.253333,-0.104963,0.010501,,9.253333,0.036737,0.00525,,9.253333,-0.062978,0.010501,,9.253333,0.099715,-0.031502,,9.253333,-0.068226,0.036753,,9.253333,0.073474,-0.036753,,9.253333,-0.031489,0.015751,,9.253333,0.020993,-0.021002,,9.253333,-0.036737,0.036753
9.26,-0.05773,-0.036753,,9.26,-0.047233,-0.031502,,9.26,-0.062978,-0.031502,,9.26,0.05773,0.00525,,9.26,0.047233,0.026252,,9.26,-0.031489,0.00525,,9.26,-0.157445,-0.031502,,9.26,0.209926,0.031502,,9.26,-0.05773,-0.031502,,9.26,0.031489,0.031502,,9.26,0.110211,-0.031502,,9.26,-0.262408,0.026252,,9.26,0.015744,-0.036753,,9.26,-0.19943,0,,9.26,0.152197,-0.031502,,9.26,-0.157445,0.021002,,9.26,-0.104963,0.010501,,9.26,0.036737,0.00525,,9.26,-0.068226,0.015751,,9.26,0.099715,-0.036753,,9.26,-0.068226,0.036753,,9.26,0.073474,-0.036753,,9.26,-0.031489,0.015751,,9.26,0.026241,-0.021002,,9.26,-0.036737,0.036753
9.266667,-0.062978,-0.036753,,9.266667,-0.047233,-0.031502,,9.266667,-0.068226,-0.036753,,9.266667,0.052482,0.00525,,9.266667,0.052482,0.026252,,9.266667,-0.026241,0.00525,,9.266667,-0.157445,-0.026252,,9.266667,0.215174,0.026252,,9.266667,-0.068226,-0.031502,,9.266667,0.036737,0.036753,,9.266667,0.104963,-0.031502,,9.266667,-0.262408,0.026252,,9.266667,0.005248,-0.031502,,9.266667,-0.204678,0,,9.266667,0.146948,-0.036753,,9.266667,-0.157445,0.026252,,9.266667,-0.104963,0.021002,,9.266667,0.041985,0.00525,,9.266667,-0.068226,0.015751,,9.266667,0.094467,-0.036753,,9.266667,-0.068226,0.031502,,9.266667,0.073474,-0.036753,,9.266667,-0.031489,0.015751,,9.266667,0.020993,-0.021002,,9.266667,-0.036737,0.036753
9.273333,-0.05773,-0.036753,,9.273333,-0.052482,-0.031502,,9.273333,-0.068226,-0.031502,,9.273333,0.052482,0.00525,,9.273333,0.05773,0.026252,,9.273333,-0.026241,0.00525,,9.273333,-0.152197,-0.031502,,9.273333,0.209926,0.031502,,9.273333,-0.073474,-0.031502,,9.273333,0.047233,0.031502,,9.273333,0.094467,-0.031502,,9.273333,-0.25716,0.026252,,9.273333,0,-0.031502,,9.273333,-0.204678,0,,9.273333,0.1417,-0.036753,,9.273333,-0.162693,0.026252,,9.273333,-0.110211,0.015751,,9.273333,0.047233,0.00525,,9.273333,-0.073474,0.015751,,9.273333,0.094467,-0.036753,,9.273333,-0.062978,0.036753,,9.273333,0.073474,-0.036753,,9.273333,-0.036737,0.015751,,9.273333,0.020993,-0.021002,,9.273333,-0.031489,0.036753
9.28,-0.05773,-0.036753,,9.28,-0.052482,-0.031502,,9.28,-0.068226,-0.031502,,9.28,0.052482,0.00525,,9.28,0.05773,0.026252,,9.28,-0.026241,0.00525,,9.28,-0.157445,-0.031502,,9.28,0.215174,0.026252,,9.28,-0.078722,-0.036753,,9.28,0.05773,0.036753,,9.28,0.083971,-0.031502,,9.28,-0.246663,0.026252,,9.28,-0.010496,-0.031502,,9.28,-0.209926,0.00525,,9.28,0.136452,-0.036753,,9.28,-0.162693,0.031502,,9.28,-0.110211,0.015751,,9.28,0.047233,0.00525,,9.28,-0.073474,0.015751,,9.28,0.099715,-0.036753,,9.28,-0.062978,0.036753,,9.28,0.073474,-0.036753,,9.28,-0.036737,0.021002,,9.28,0.020993,-0.021002,,9.28,-0.036737,0.036753
9.286667,-0.05773,-0.036753,,9.286667,-0.052482,-0.031502,,9.286667,-0.068226,-0.036753,,9.286667,0.047233,0,,9.286667,0.062978,0.026252,,9.286667,-0.026241,0.00525,,9.286667,-0.152197,-0.031502,,9.286667,0.209926,0.026252,,9.286667,-0.078722,-0.031502,,9.286667,0.062978,0.031502,,9.286667,0.073474,-0.031502,,9.286667,-0.246663,0.026252,,9.286667,-0.015744,-0.031502,,9.286667,-0.209926,0.00525,,9.286667,0.131204,-0.031502,,9.286667,-0.162693,0.026252,,9.286667,-0.115459,0.021002,,9.286667,0.047233,0,,9.286667,-0.073474,0.015751,,9.286667,0.094467,-0.036753,,9.286667,-0.062978,0.036753,,9.286667,0.073474,-0.036753,,9.286667,-0.031489,0.021002,,9.286667,0.020993,-0.015751,,9.286667,-0.036737,0.036753
9.293333,-0.05773,-0.036753,,9.293333,-0.052482,-0.031502,,9.293333,-0.068226,-0.031502,,9.293333,0.047233,0.00525,,9.293333,0.062978,0.026252,,9.293333,-0.020993,0.00525,,9.293333,-0.152197,-0.026252,,9.293333,0.209926,0.031502,,9.293333,-0.089219,-0.031502,,9.293333,0.068226,0.031502,,9.293333,0.068226,-0.031502,,9.293333,-0.236167,0.031502,,9.293333,-0.026241,-0.031502,,9.293333,-0.215174,0.00525,,9.293333,0.125956,-0.031502,,9.293333,-0.162693,0.026252,,9.293333,-0.115459,0.015751,,9.293333,0.052482,0,,9.293333,-0.073474,0.015751,,9.293333,0.094467,-0.036753,,9.293333,-0.062978,0.036753,,9.293333,0.073474,-0.031502,,9.293333,-0.036737,0.021002,,9.293333,0.020993,-0.015751,,9.293333,-0.036737,0.036753
9.3,-0.05773,-0.036753,,9.3,-0.052482,-0.031502,,9.3,-0.068226,-0.031502,,9.3,0.047233,0,,9.3,0.062978,0.026252,,9.3,-0.020993,0.00525,,9.3,-0.152197,-0.026252,,9.3,0.209926,0.026252,,9.3,-0.089219,-0.031502,,9.3,0.073474,0.036753,,9.3,0.062978,-0.031502,,9.3,-0.236167,0.031502,,9.3,-0.031489,-0.026252,,9.3,-0.220423,0.00525,,9.3,0.120708,-0.031502,,9.3,-0.162693,0.026252,,9.3,-0.115459,0.015751,,9.3,0.05773,0,,9.3,-0.078722,0.021002,,9.3,0.094467,-0.036753,,9.3,-0.062978,0.031502,,9.3,0.073474,-0.036753,,9.3,-0.041985,0.021002,,9.3,0.015744,-0.015751,,9.3,-0.036737,0.036753
9.306667,-0.05773,-0.036753,,9.306667,-0.052482,-0.031502,,9.306667,-0.073474,-0.036753,,9.306667,0.041985,0,,9.306667,0.068226,0.026252,,9.306667,-0.015744,0.010501,,9.306667,-0.152197,-0.026252,,9.306667,0.209926,0.026252,,9.306667,-0.094467,-0.031502,,9.306667,0.083971,0.031502,,9.306667,0.052482,-0.031502,,9.306667,-0.230919,0.031502,,9.306667,-0.036737,-0.031502,,9.306667,-0.220423,0.00525,,9.306667,0.115459,-0.031502,,9.306667,-0.162693,0.031502,,9.306667,-0.120708,0.015751,,9.306667,0.05773,0,,9.306667,-0.078722,0.021002,,9.306667,0.094467,-0.036753,,9.306667,-0.05773,0.036753,,9.306667,0.073474,-0.036753,,9.306667,-0.036737,0.021002,,9.306667,0.015744,-0.015751,,9.306667,-0.036737,0.036753
9.313333,-0.05773,-0.036753,,9.313333,-0.05773,-0.031502,,9.313333,-0.073474,-0.036753,,9.313333,0.041985,0,,9.313333,0.068226,0.031502,,9.313333,-0.015744,0.010501,,9.313333,-0.152197,-0.031502,,9.313333,0.209926,0.026252,,9.313333,-0.099715,-0.036753,,9.313333,0.089219,0.036753,,9.313333,0.041985,-0.031502,,9.313333,-0.220423,0.031502,,9.313333,-0.052482,-0.031502,,9.313333,-0.225671,0.00525,,9.313333,0.115459,-0.031502,,9.313333,-0.162693,0.031502,,9.313333,-0.120708,0.021002,,9.313333,0.05773,-0.00525,,9.313333,-0.078722,0.021002,,9.313333,0.094467,-0.036753,,9.313333,-0.062978,0.031502,,9.313333,0.073474,-0.036753,,9.313333,-0.041985,0.021002,,9.313333,0.015744,-0.015751,,9.313333,-0.036737,0.036753
9.32,-0.062978,-0.036753,,9.32,-0.052482,-0.031502,,9.32,-0.073474,-0.036753,,9.32,0.036737,0,,9.32,0.068226,0.026252,,9.32,-0.010496,0.010501,,9.32,-0.146948,-0.031502,,9.32,0.209926,0.026252,,9.32,-0.104963,-0.031502,,9.32,0.099715,0.036753,,9.32,0.036737,-0.036753,,9.32,-0.215174,0.031502,,9.32,-0.05773,-0.026252,,9.32,-0.225671,0.00525,,9.32,0.110211,-0.031502,,9.32,-0.162693,0.031502,,9.32,-0.125956,0.021002,,9.32,0.062978,-0.00525,,9.32,-0.083971,0.021002,,9.32,0.094467,-0.036753,,9.32,-0.05773,0.031502,,9.32,0.073474,-0.036753,,9.32,-0.036737,0.026252,,9.32,0.010496,-0.015751,,9.32,-0.031489,0.036753
9.326667,-0.062978,-0.036753,,9.326667,-0.05773,-0.036753,,9.326667,-0.073474,-0.036753,,9.326667,0.036737,0,,9.326667,0.073474,0.031502,,9.326667,-0.005248,0.010501,,9.326667,-0.152197,-0.026252,,9.326667,0.209926,0.026252,,9.326667,-0.104963,-0.031502,,9.326667,0.104963,0.036753,,9.326667,0.026241,-0.036753,,9.326667,-0.215174,0.031502,,9.326667,-0.068226,-0.026252,,9.326667,-0.230919,0.010501,,9.326667,0.104963,-0.031502,,9.326667,-0.162693,0.031502,,9.326667,-0.120708,0.015751,,9.326667,0.068226,-0.00525,,9.326667,-0.083971,0.021002,,9.326667,0.094467,-0.036753,,9.326667,-0.052482,0.031502,,9.326667,0.068226,-0.036753,,9.326667,-0.041985,0.026252,,9.326667,0.010496,-0.010501,,9.326667,-0.036737,0.036753
9.333333,-0.062978,-0.036753,,9.333333,-0.05773,-0.031502,,9.333333,-0.078722,-0.036753,,9.333333,0.031489,0,,9.333333,0.073474,0.031502,,9.333333,-0.005248,0.015751,,9.333333,-0.152197,-0.026252,,9.333333,0.204678,0.021002,,9.333333,-0.110211,-0.031502,,9.333333,0.115459,0.036753,,9.333333,0.020993,-0.036753,,9.333333,-0.204678,0.031502,,9.333333,-0.073474,-0.026252,,9.333333,-0.230919,0.010501,,9.333333,0.099715,-0.031502,,9.333333,-0.162693,0.031502,,9.333333,-0.125956,0.026252,,9.333333,0.068226,-0.00525,,9.333333,-0.083971,0.021002,,9.333333,0.094467,-0.036753,,9.333333,-0.052482,0.031502,,9.333333,0.068226,-0.036753,,9.333333,-0.041985,0.026252,,9.333333,0.005248,-0.010501,,9.333333,-0.031489,0.036753
9.34,-0.062978,-0.036753,,9.34,-0.05773,-0.031502,,9.34,-0.073474,-0.036753,,9.34,0.031489,-0.00525,,9.34,0.083971,0.031502,,9.34,-0.005248,0.010501,,9.34,-0.152197,-0.026252,,9.34,0.204678,0.021002,,9.34,-0.115459,-0.031502,,9.34,0.120708,0.036753,,9.34,0.010496,-0.036753,,9.34,-0.19943,0.031502,,9.34,-0.078722,-0.026252,,9.34,-0.236167,0.010501,,9.34,0.094467,-0.031502,,9.34,-0.162693,0.031502,,9.34,-0.125956,0.021002,,9.34,0.068226,-0.00525,,9.34,-0.089219,0.021002,,9.34,0.094467,-0.036753,,9.34,-0.052482,0.031502,,9.34,0.068226,-0.036753,,9.34,-0.047233,0.026252,,9.34,0.005248,-0.010501,,9.34,-0.031489,0.036753
9.346667,-0.062978,-0.036753,,9.346667,-0.05773,-0.036753,,9.346667,-0.073474,-0.036753,,9.346667,0.031489,-0.00525,,9.346667,0.083971,0.031502,,9.346667,0,0.010501,,9.346667,-0.146948,-0.026252,,9.346667,0.204678,0.026252,,9.346667,-0.120708,-0.036753,,9.346667,0.125956,0.036753,,9.346667,0.005248,-0.031502,,9.346667,-0.194182,0.031502,,9.346667,-0.083971,-0.026252,,9.346667,-0.236167,0.010501,,9.346667,0.089219,-0.031502,,9.346667,-0.162693,0.031502,,9.346667,-0.125956,0.021002,,9.346667,0.073474,-0.010501,,9.346667,-0.089219,0.026252,,9.346667,0.089219,-0.036753,,9.346667,-0.052482,0.031502,,9.346667,0.068226,-0.036753,,9.346667,-0.047233,0.026252,,9.346667,0.005248,-0.010501,,9.346667,-0.031489,0.042003
9.353333,-0.062978,-0.036753,,9.353333,-0.05773,-0.031502,,9.353333,-0.078722,-0.036753,,9.353333,0.026241,-0.00525,,9.353333,0.078722,0.031502,,9.353333,0.005248,0.015751,,9.353333,-0.146948,-0.026252,,9.353333,0.19943,0.026252,,9.353333,-0.125956,-0.036753,,9.353333,0.131204,0.036753,,9.353333,-0.005248,-0.031502,,9.353333,-0.183686,0.036753,,9.353333,-0.094467,-0.026252,,9.353333,-0.241415,0.010501,,9.353333,0.083971,-0.031502,,9.353333,-0.162693,0.031502,,9.353333,-0.131204,0.026252,,9.353333,0.078722,-0.00525,,9.353333,-0.089219,0.026252,,9.353333,0.089219,-0.036753,,9.353333,-0.052482,0.031502,,9.353333,0.068226,-0.036753,,9.353333,-0.041985,0.031502,,9.353333,0.005248,-0.00525,,9.353333,-0.031489,0.036753
