"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
6.544979810E-1	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
6.565845490E-1	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
6.586601610E-1	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
6.607569530E-1	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
6.628240410E-1	-1.221730490E-3	-2.290744567E-3	-1.221730490E-3	2.869278908E-3
6.649178220E-1	-1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
6.670060070E-1	2.443460980E-3	-1.069014193E-3	-1.221730490E-3	2.933584548E-3
6.691104690E-1	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
6.711975960E-1	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
6.732848160E-1	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
6.753688620E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
6.774519910E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
6.795268610E-1	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
6.816172650E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
6.837193860E-1	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
6.858077560E-1	-0.000000000E0	-1.069014193E-3	1.221730490E-3	1.623396666E-3
6.878956250E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
6.899742390E-1	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
6.920439520E-1	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
6.941541300E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
6.962411870E-1	-3.665191587E-3	-2.290744567E-3	1.221730490E-3	4.491521505E-3
6.983320770E-1	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
7.004058490E-1	-0.000000000E0	-1.069014193E-3	1.221730490E-3	1.623396666E-3
7.025045220E-1	-3.665191587E-3	-1.069014193E-3	1.221730490E-3	4.008621472E-3
7.045914570E-1	-3.665191587E-3	1.374446787E-3	0.000000000E0	3.914426310E-3
7.066826440E-1	-3.665191587E-3	1.527163113E-4	1.221730490E-3	3.866468289E-3
7.087652760E-1	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
7.108533190E-1	-4.886921961E-3	1.374446787E-3	-1.527163113E-4	5.078821959E-3
7.129405380E-1	-4.886921961E-3	-2.290744567E-3	-1.221730490E-3	5.533727705E-3
7.150277880E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
7.171128710E-1	-4.886921961E-3	1.527163113E-4	0.000000000E0	4.889307571E-3
7.191896730E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
7.212863940E-1	-3.665191587E-3	1.527163113E-4	0.000000000E0	3.668371797E-3
7.233613860E-1	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
7.254548000E-1	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
7.275519160E-1	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
7.296430430E-1	-3.665191587E-3	1.527163113E-4	0.000000000E0	3.668371797E-3
7.317298550E-1	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
7.338150300E-1	-3.665191587E-3	-1.069014193E-3	1.221730490E-3	4.008621472E-3
7.359011200E-1	-4.886921961E-3	-1.069014193E-3	0.000000000E0	5.002479145E-3
7.379897020E-1	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
7.400733810E-1	-3.665191587E-3	1.527163113E-4	1.221730490E-3	3.866468289E-3
7.421474790E-1	-3.665191587E-3	1.527163113E-4	0.000000000E0	3.668371797E-3
7.442372110E-1	-2.443460980E-3	1.527163113E-4	1.221730490E-3	2.736137647E-3
7.463371560E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
7.484265710E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
7.505061620E-1	-1.221730490E-3	2.596177394E-3	0.000000000E0	2.869279082E-3
7.526011940E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
7.546878330E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
7.567792020E-1	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
7.588617420E-1	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
7.609459310E-1	-2.443460980E-3	1.527163113E-4	1.221730490E-3	2.736137647E-3
7.630162130E-1	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
7.650982550E-1	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
7.672133970E-1	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
7.693021930E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
7.713964010E-1	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
7.734882800E-1	2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
7.755616130E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
7.776480080E-1	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
7.797316360E-1	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
7.818196290E-1	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
7.838983850E-1	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
7.859978110E-1	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
7.880855690E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
7.901774280E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
7.922604970E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
7.943470340E-1	-1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
7.964339790E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
7.985216350E-1	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
8.006101470E-1	-3.665191587E-3	1.374446787E-3	-1.221730490E-3	4.100653452E-3
8.026942330E-1	-3.665191587E-3	2.596177394E-3	-1.527163113E-4	4.494117121E-3
8.047716670E-1	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
8.068709900E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
8.089586370E-1	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
8.110496710E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
8.131330350E-1	-2.443460980E-3	1.527163113E-4	1.221730490E-3	2.736137647E-3
8.152207630E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
8.173096610E-1	-3.665191587E-3	-1.069014193E-3	-1.221730490E-3	4.008621472E-3
8.193961470E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
8.214827670E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
8.235681550E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
8.256448150E-1	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
8.277321670E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
8.298319490E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
8.319217110E-1	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
8.340108430E-1	-1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
8.360941670E-1	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
8.381826570E-1	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
8.402695200E-1	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
8.423561400E-1	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
8.444419450E-1	-2.443460980E-3	1.374446787E-3	-1.221730490E-3	3.058141744E-3
8.465226540E-1	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
8.486034540E-1	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
8.506987100E-1	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
8.527940170E-1	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
8.548840950E-1	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
8.569721580E-1	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
8.590525510E-1	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
8.611337080E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
8.632298490E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
8.653174040E-1	-0.000000000E0	1.374446787E-3	1.221730490E-3	1.838947895E-3
8.674074300E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
8.694912920E-1	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
8.715749210E-1	-2.443460980E-3	1.374446787E-3	-1.221730490E-3	3.058141744E-3
8.736516730E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
8.757574370E-1	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
8.778281050E-1	-1.221730490E-3	-1.069014193E-3	-2.443460980E-3	2.933584548E-3
8.799325870E-1	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
8.820143340E-1	-1.221730490E-3	2.596177394E-3	0.000000000E0	2.869279082E-3
8.841075240E-1	-3.665191587E-3	1.374446787E-3	0.000000000E0	3.914426310E-3
8.861906340E-1	-3.665191587E-3	1.527163113E-4	-1.221730490E-3	3.866468289E-3
8.882788910E-1	-3.665191587E-3	1.527163113E-4	0.000000000E0	3.668371797E-3
8.903661400E-1	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
8.924534520E-1	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
8.945375480E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
8.966151030E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
8.986984370E-1	-1.221730490E-3	2.596177394E-3	1.221730490E-3	3.118555409E-3
9.007901220E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
9.028886720E-1	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
9.049694330E-1	-2.443460980E-3	-2.290744567E-3	0.000000000E0	3.349330117E-3
9.070680040E-1	-3.665191587E-3	1.527163113E-4	0.000000000E0	3.668371797E-3
9.091516120E-1	-2.443460980E-3	1.527163113E-4	1.221730490E-3	2.736137647E-3
9.112416400E-1	-1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
9.133257670E-1	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
9.154072480E-1	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
9.174765830E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
9.195884210E-1	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
9.216770540E-1	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
9.237678850E-1	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
9.258373940E-1	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
9.279381620E-1	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
9.300250570E-1	1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
9.321157050E-1	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
9.342004320E-1	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
9.362814760E-1	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
9.383485420E-1	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
9.404435340E-1	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
9.425492470E-1	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
9.446418590E-1	2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
9.467292500E-1	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
9.488118110E-1	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
9.508996810E-1	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
9.529853850E-1	1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
9.550732550E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
9.571588260E-1	-1.221730490E-3	-2.290744567E-3	1.221730490E-3	2.869278908E-3
9.592413250E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
9.613603850E-1	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
9.634224060E-1	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
9.655142550E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
9.675918500E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
9.696845940E-1	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
9.717728500E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
9.738600900E-1	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
9.759466080E-1	-2.443460980E-3	1.374446787E-3	1.221730490E-3	3.058141744E-3
9.780285570E-1	-2.443460980E-3	-1.069014193E-3	1.221730490E-3	2.933584548E-3
9.800972320E-1	-2.443460980E-3	2.596177394E-3	0.000000000E0	3.565198258E-3
9.821968410E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
9.842978750E-1	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
9.863884830E-1	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
9.884741540E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
9.905598380E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
9.926462840E-1	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
9.947328120E-1	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
9.968196030E-1	-1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
9.989046970E-1	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.000984063E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.003080713E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.005170017E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.007260684E0	-1.221730490E-3	-1.069014193E-3	1.221730490E-3	2.031758383E-3
1.009345799E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.011431909E0	1.221730490E-3	-2.290744567E-3	0.000000000E0	2.596177202E-3
1.013519576E0	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
1.015600844E0	-0.000000000E0	2.596177394E-3	0.000000000E0	2.596177394E-3
1.017667647E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
1.019754561E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
1.021846613E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.023947402E0	-1.221730490E-3	-1.069014193E-3	-1.221730490E-3	2.031758383E-3
1.026033157E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.028118158E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.030205835E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
1.032293716E0	-1.221730490E-3	-2.290744567E-3	0.000000000E0	2.596177202E-3
1.034382573E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
1.036468206E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
1.038555923E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
1.040641128E0	-1.221730490E-3	-1.069014193E-3	1.221730490E-3	2.031758383E-3
1.042720382E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
1.044817682E0	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
1.046905166E0	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
1.048995508E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.051080937E0	-1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
1.053164311E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.055244716E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.057343287E0	-1.221730490E-3	2.596177394E-3	1.221730490E-3	3.118555409E-3
1.059429042E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.061518936E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
1.063603623E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
1.065691442E0	-2.443460980E-3	1.374446787E-3	1.221730490E-3	3.058141744E-3
1.067779434E0	-2.443460980E-3	2.596177394E-3	1.221730490E-3	3.768721801E-3
1.069865738E0	-2.443460980E-3	1.527163113E-4	0.000000000E0	2.448228714E-3
1.071953344E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
1.074041540E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
1.076128322E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
1.078215205E0	-1.221730490E-3	1.527163113E-4	1.221730490E-3	1.734523869E-3
1.080302180E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.082390000E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.084478369E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
1.086564693E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.088652146E0	-2.443460980E-3	-2.290744567E-3	0.000000000E0	3.349330117E-3
1.090740097E0	-1.221730490E-3	1.374446787E-3	1.221730490E-3	2.207794092E-3
1.092827032E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.094914028E0	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
1.097001246E0	-0.000000000E0	2.596177394E-3	0.000000000E0	2.596177394E-3
1.099088924E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.101177547E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
1.103263566E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.105351609E0	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
1.107438879E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
1.109525488E0	-0.000000000E0	2.596177394E-3	-1.221730490E-3	2.869279082E-3
1.111612819E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
1.113699907E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
1.115787880E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.117879217E0	-2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
1.119976773E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.122064602E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
1.124155993E0	-0.000000000E0	-1.069014193E-3	-1.221730490E-3	1.623396666E-3
1.126247535E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.128323655E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.130411272E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.132495277E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.134586321E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
1.136672604E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.138761115E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
1.140848365E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.142935808E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.145016324E0	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
1.147084124E0	-2.443460980E-3	1.374446787E-3	0.000000000E0	2.803498802E-3
1.149181953E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.151276436E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.153371976E0	-1.221730490E-3	1.374446787E-3	-1.221730490E-3	2.207794092E-3
1.155442065E0	-1.221730490E-3	2.596177394E-3	1.221730490E-3	3.118555409E-3
1.157549039E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
1.159631192E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.161716744E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
1.163808276E0	-0.000000000E0	1.527163113E-4	-1.221730490E-3	1.231238264E-3
1.165896991E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
1.167986264E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
1.170070300E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.172157621E0	-3.665191587E-3	1.374446787E-3	0.000000000E0	3.914426310E-3
1.174244728E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
1.176324613E0	-2.443460980E-3	-1.069014193E-3	-1.221730490E-3	2.933584548E-3
1.178409126E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.180503619E0	-1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.182583169E0	-2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
1.184685413E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
1.186769377E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.188860258E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
1.190945778E0	-0.000000000E0	1.374446787E-3	0.000000000E0	1.374446787E-3
1.193031777E0	1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
1.195115640E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.197190997E0	-0.000000000E0	-2.290744567E-3	0.000000000E0	2.290744567E-3
1.199280383E0	-1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
1.201381712E0	-0.000000000E0	-1.069014193E-3	0.000000000E0	1.069014193E-3
1.203470631E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.205558735E0	1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.207643593E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
1.209731240E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.211817961E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.213905262E0	1.221730490E-3	-2.290744567E-3	-1.221730490E-3	2.869278908E-3
1.215991932E0	2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
1.218080259E0	-0.000000000E0	1.374446787E-3	-1.221730490E-3	1.838947895E-3
1.220166716E0	1.221730490E-3	1.374446787E-3	0.000000000E0	1.838947895E-3
1.222254424E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.224337472E0	1.221730490E-3	-2.290744567E-3	0.000000000E0	2.596177202E-3
1.226404561E0	1.221730490E-3	-1.069014193E-3	0.000000000E0	1.623396666E-3
1.228496123E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
1.230604196E0	1.221730490E-3	-2.290744567E-3	0.000000000E0	2.596177202E-3
1.232695739E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.234784230E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.236865325E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.238953379E0	-0.000000000E0	1.527163113E-4	0.000000000E0	1.527163113E-4
1.241040883E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.243127584E0	-2.443460980E-3	-1.069014193E-3	0.000000000E0	2.667075722E-3
1.245211985E0	-2.443460980E-3	1.527163113E-4	-1.221730490E-3	2.736137647E-3
1.247289367E0	-0.000000000E0	1.374446787E-3	1.221730490E-3	1.838947895E-3
1.249386606E0	-0.000000000E0	1.527163113E-4	1.221730490E-3	1.231238264E-3
1.251478423E0	-1.221730490E-3	1.527163113E-4	0.000000000E0	1.231238264E-3
1.253567230E0	-0.000000000E0	1.374446787E-3	1.221730490E-3	1.838947895E-3
1.255653270E0	-1.221730490E-3	1.527163113E-4	-1.221730490E-3	1.734523869E-3
1.257740560E0	-2.443460980E-3	1.374446787E-3	1.221730490E-3	3.058141744E-3
1.259823171E0	-2.443460980E-3	-1.069014193E-3	1.221730490E-3	2.933584548E-3
1.261895304E0	-1.221730490E-3	-1.069014193E-3	1.221730490E-3	2.031758383E-3
